type-problem,jawaban,score
5,"Pembangunan yang lebih mengedepankan lingkungan, lingkungan yang hijau yang bisa membuat kota udara lebih terasa sejuk kembali",2
5,F,0
5,Pembangunan yang selalu memperhatikan dampaknya terhadap lingkungan sekitar nya,2
5,Pembangunan dangan tanpa merusak lingkungan,1
5,Upaya untuk memanfaatkan dan mengelola sumber daya alam untuk meningkatkan kesejahteraan manusian dengan memperhatikan faktor lingkungan hidup,5
5,pembangungan dimana dalam pembangunan tersebut memikirkan faktor lingkungan bisa disebut juga pembangunan tanpa merusak lingkungan,3
5,Pembangunan yang nemperhatikan keadaan lingkungan sekitarnya. Dampak dan manfaat bagi lingkungan sekitar.,3
5,Segala proses pembangunan dengan memperhatikan segala bentuk lingkungan disekitarnya dalam artian tidak merusak ataupun mengurangi lingkungan disekitar,2
5,Mengoptimalkan SDA dan SDM,1
5,pembangunan dengan menpertimbangkan baik tidaknya untuk lingkungan,2
5,"Pembangunan yang memperhatikan kondisi lingkungan sekitar. Pembangunan tersebut akan memperhitungkan, seberapa besar kerusakan yang akan terjadi dan mencari solusi agar lingkungan tidak rusak terlalu parah.",2
5,Pembangunan yg di utamakan pada lingkungan sekitar,1
5,Yaitu pembangunan yang memperhatikan aspek aspek lingkungan dengan tujuan meminimalisir sekecil mungkin dampak  dari pembangunan tersebut,4
5,Pembangunan yang mementingkan aspek keberlangsungan lingkungan hidup,3
5,Pembangunan berwawasan lingkungan adalah pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam yang menopangnya.,5
5,pembangunan yang elit,1
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Pembangunan yang berbasis atau ramah lingkungan,2
5,Pembangunan yang meperhitungkan dampak apa saja yang akan terjadi di lingkungan,2
5,Pembangunan yang masih memperhatikan dampak pembangunan itu bagi lingkungan sekitar.,2
5,"Pembangunan yang tetap memperhatikan lingkungan agar tidak rusak. Pembangunan berwawasan lingkungan, harus tetap memperhatikan ketersediaan alam agar generasi yang akan datang dapat tetap menikmatinya",4
5,Pembangunan berwawasan lingkungan adalah pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Artinya pembangunan yang memperhatikan kondisi lingkungannya,2
5,"Yakni untuk melestarikan lingkungan dengan pola hidup sehat, nyaman dan tentram",1
5,Yaitu pembangunan Yang memikirkan dampaknya bagi lingkungan Dan tujuannya agar tidak merusak lingkungan,3
5,Pembangunan berwawasan lingkungan adalah pembangunan berkelanjutan yang menggunakan pemanfaatan sumber daya alam dan sumber daya manusia,5
5,Tau akan lingkungan,1
5,Pembangunan yang tetap memerhatikan dampak terhadap lingkungan atas pembangunan itu sendiri,2
5,pembangunan berkelanjutan yang mengoptimalkan Manfaat SDA Dan SDM Dengan menserasikn aktivitas manusia dengan SDA untuk menopangnya .,5
5,"Yang dimaksud dengan pembangunan berwawasan lingkungan adalah pembangunan kualitas hidup yang lebih baik untuk setiap orang dari warga negara, untuk sekarang dan untuk generasi mendatang.",1
5,Pembangunan berkelanjutan yang mengoptimalkan manfaat sumber data alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Mengoptimalkan manfaat sumber daya alam,1
5,"Pembangunan dengan memperhatikan kondisi lingkungan sekitar. Apakah cocok atau layak dijadikan tempat pembangunan, tidak saling merugikan.",2
5,Pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Pembangunan yang tetap mendukung lingkungan agar tidak rusak.,1
5,Pembangunan berwawasan lingkungan adalah melakukan pembangunan dengan memperhatikan sifat keadaan atau dampak dari dilakukannya pembangunan tersebut,3
5,pembangunan yang memerhatikan aspek lingkungan di dalamnya,2
5,Pembangunan yang ikut memperhatikab keadaan lingkungan dan kelestarian sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan  kemampuan sumber daya alam untuk menopanginya,5
5,Menghitungkan keamanan dan kenyamanan lingkungan sekitar bukan hanya memikirkan tentang konstruksinya saja tapi juga melihat dampak yang teejadi pada lingkungan sekitar pada saat pembangunan di lakukan.,1
5,Pembangunan berwawasan lingkungan adalah suatu pemikiran seseorang mengenai suatu pencapaian yang ingin dicapai dengan menggunakan lingkungan sebagai bahan pendukung.,1
5,Pembangunan berkelanjutan yang mengoptimalkan sumber daya alam dan manusia,4
5,"Pembangunan berwawasan lingkungan adalah suatu pembangunan yang tetap memerhatikan lingkungan dalam proses pembangunan bahkan pengembangannya ke depan nanti. Memerhatikan lingkungan yang dimaksud itu jadi semisalnya kita membangun suatu hotel tetapi kita juga memikirkan bagaimana dengan drainasenya, penghijauannya, dan kelestarian lingkungan sekitarnya.",3
5,pembangunan yg berkelanjutan dengan mengoptimalkan sumber daya alam dan sumber daya manusia dengan mengoptimalkan sumber daya alam yg menopangnya.,5
5,Pembangunan berwawasan lingkungan adalah metode pembangunan dengan memerhatikan aspek kelingkungan atau ekologi dalam penggunaan lahan sehingga tidak menimbulkan kerusakan lingkungan yang berkelanjutan,4
5,Sesuai dengan Undang-Undang Nomor 32 Tahun 2009 tentang PPLH definisi Pengawasan lingkungan hidup adalah kegiatan yang dilaksanakan secara langsung atau tidak langsung oleh Pejabat Pengawas Lingkungan Hidup untuk mengetahui tingkat ketaatan penanggung jawab usaha dan/ atau kegiatan terhadap ketentuan peraturan,1
5,Pembangunan berwawasan lingkungan adalah pembangunan dengan tetap menjaga lingkungan agar tidak rusak,1
5,Pembangunan yang dikelilingi oleh alam seperti pepohonan dan air seperti sungai,1
5,pembangunan dengan memerhatikan dampaknya terhadap kelestarian lingkungan,2
5,Pembangunan yang mengutamakan keunggulan lingkungan sekitar dengan memberikan wawasan yang luas,1
5,t,0
5,pembangunan berwawasan lingkungan ialah konsep kesatuan antara pembangunan yang dijalankan selaras dengan keseimbangan lingkungan sekitar agar tak memberikan dampak yang merugikan.,4
5,"pembangunan berwawasan lingkungan berarti dalam pembangunan tersebut mengedepankan pada kelestarian lingkungan, sehingga tetap terjaga",3
5,Pembangunan berkelanjutan yang mengedepankan keseimbangan lingkungan agar anak cucu kita dapat merasakan manfaatnya juga.,4
5,"pembangungan yang memperhatikan faktor lingkungan,  bagaimana dampak dari pembangunan tersebut dengan lingkungan",2
5,"pembangunan yang memikirkan lingkungan, tidak sewenangwenangnya mendapatkan kuantitas yang banyak namun juga memikirkan dampak pembangunan terhadap lingkungan pada masa lalu, sekarang, dan depan",4
5,Pembangunan yang memperhatikan keadaan lingkungan supaya tidak merusak lingkungan.,2
5,Yaitu pembangunan dengan tujuan pelestarian SDA dimuka bumi tanpa merusaknya,1
5,"Yaitu pembagunan yang memerhatikan sanitasi air, dan keberlangsungan ruang terbuka hijau di sekotarnya",1
5,"Pembangunan yang tidak merusak alam sekitar, tidak menghabiskan sda secara berlebihan, tetap menyediakan atau menyisakan untuk waktu yang akan datang",3
5,"Proses pembangunan yang tidak hanya memandang fungsi dari hasil  pembangunan secara jangka pendek, tetapi juga mempertimbangkan dampak jangka panjang serta intensitas kerusakan alam kedepannya",3
5,pembangungan yang mencakup kawasan lingkungan disekitarnya.,1
5,e,0
5,Pembangunan dengan menerapkan prinsip yang memperhatikan lingkungan,1
5,M,0
5,pembangunan lingkungan dengan memperhitungkan dampak dari pembagunan itu,1
5,pembangunan yang berorientasi pada wawasan lingkungan,1
5,pembangunan yang dapat menjaga dan melindungi lingkungan agar tidak menyebabkan bahaya bagi penduduk maupun lingkungan,1
5,Pembangunan yang menggunakan prinsip memperhatikan lingkungan sekitar untuk kelestarian sekitar.,1
5,Pembangunan dengan mengedepankan wawasan kelingkungan / dengan meminimalisir dampak negatifnya pada lingkungan,1
5,Pembangunan dengan mempedulikan lingkungan alam.,1
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sda dan sdm dengan cara menserasikan aktivitas manusia dengan kemampuan sda untuk menopangnya,5
5,pembangunan berwawasan lingkungan yaitu pembangunan yang dilakukan dengan memperhatikan ligkungan sekitar pembangunan,1
5,pembangunan yang berjangka panjang dengan memperhatikan kegunaan dan sebab-akibat bagi lingkungan sekitar,1
5,Pembangunan yang memerhatikan dampaknya terhadap lingkungan sekitar,1
5,A,0
5,pembangunan yang mengoptimalkan manfaat sumber daya alam dan manusia dengan menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Pembangunan yang bersahabat dengan lingkungan,1
5,Usaha meningkatkan kualitas hidup dengan memperhatikan faktor lingkungan,1
5,pembangunan yang mengedepankan kelestarian lingkungan,1
5,Bangunan yang bisa menyesuaikan dengan kawasan tersebut,1
5,Pembangunan yang dilakukan dengan melihat struktur keruangan dan lingkungan daerah yang akan dijadikan areal pembangunan.,1
5,adalah upaya meningkatkan kualitas sumber daya manusia dengan memperhatikan lingkungan,3
5,pembangunan yang memperhatikan lingkungan sekitar,1
5,Pembangunan yang memperhatikan lingkungan dan menerapkan AMDAL,1
5,pembangunan yang tidak merugikan dan merusak ekosistem,1
5,pembangunan yg mementingkan aspek ekologi,1
5,Maksud mu apa?,0
5,Pembangunan yang bertujuan untuk bernuansa natural dan alami,1
5,pembangunan yang memperhatikan aspek kelestarian lingkungan dan sosial,1
5,pembangunan yang tidak sedikitpun linkungan yang ada disekitar sehingga tidak merusak atau merubah kondisi lingkungan yang ada,1
5,Pemaksimalan sumberdaya alam untuk memenuhi kebutuhan masa sekarang tanpa membahayakan generasi mendatang untuk memenuhi kebutuhan,5
5,Yaitu pembangunan yang terjadi tanpa merusak lingkungan,1
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,Pembangunan yang memperhitungkan AMDAL,1
5,Pembangunan yang dilakukan berlandaskan lingkungan,1
5,pembangunan yang mengedepankan aspek lingkungan,1
5,Pembangunan yang mengoptimalkan keberadaan sumber daya alam dan sumber daya manusia,3
5,pembangunan yang mengedepankan lingkungan,1
5,"Pembangunan yang memperhatikan, mepertimbangkan dan menilai dari lingkungan sekitar",1
5,Pembangunan yang ikut memperhatikan keadaan lingkungan dan kelestarian SDA sekitar.,1
5,Pembangunan dengan mengutamakan aspek lingkungan sehingga lingkungan tidak rusah dan pemanfaatannya secara berkelanjutan.,2
5,Pembangunan berwawasan lingkungan adalah pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya.,5
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia.,3
5,pembangunan yang tidak merusak alam dan tidak memperhatikan alam sebagai prioritas utama dalam merencanakan pembangunan,1
5,kalau ini tidak tau,0
5,Penbangunan yang melihat pada lingkungan,1
5,Pembangunan yang berdasarkan atas lingkup atas landasan mengenai lingkungan,1
5,"Nambah susah, maap aku pass",0
5,Pembangunan yang memikirkan efisiensi ekonomi dan lingkungan,1
5,pembangunan yang menyesuaikan dengan lingkungan tempat hidupnya,1
5,Pembangunan yang menggunakan faktor alam  dan berusaha mengoptimalkan tanpa merusak alam,3
5,Pembangunan dengan memperhatikan kelestarian lingkungan,1
5,pembangunan yang peduli dengan lingkungan sekitarnya,1
5,Pembangunan dengan memperhatikan lingkungan dan berorientasi pada masa depan,2
5,pembangunan yang memerhatikan lingkungan sekitar,1
5,Usaha meningkatkan kualitas dengan memperhatikan faktor lingkungan,1
5,pembangunan yang memikirkan lingkungan untuk membangun,1
5,pembangunan yang diadakan dengan mengetahui kawasan dan lingkungan sekitarnya relavan atau tidaknya untuk di adakan pembangunan,1
5,pembangunan yang tetap melihat kondisi alam dan peduli resapan,1
5,pembangunan yang memperhatikan kondisi lingkungannya,1
5,pembangunan yang bersifat alam atau alami karena tidak merusak lingkungan hidup,1
5,upaya untuk mengelola dan memanfaatkan sumber daya untuk meningkatkan kesejahteraan manusia dengan memperhatikan faktor lingkungan hidup,5
5,b,0
5,Jadi ketika ingin melakukan pembangunan harus memperhatikan lingkungan dan juga mempertimbangkan segala risiko yang kemungkinan akan terjadi supaya tidak merusak lingkungan,1
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sdm,5
5,pembangunan dengan berlandaskan situasi dan kondisi lingkungan,1
5,meningkatkan kualitas tanpa merusak keadaan sekitar,1
5,-,0
5,Pembangunan yg memerhatikan lingkungan serta dampaknya,1
5,membangun kawasan dengan cara yang benar,1
5,Pembangunan yang juga memperhatikan sektor lingkungan serta kependudukan agar tidak merugikan masyarakat serta lingkungan,1
5,pembangunan yang dilakukan harus memperhatikan lingkungan sekitar untung menhalau kerugian bagi orang lain,1
5,pembangunan berwawasan lingkungan artinya pembangunan yang memerhatikan terlebih dahulu dampak apa yang akan terjadi terhadap lingkungan sebelum dilakukan suatu pembangunan (AMDAL),1
5,Pembangunan yang memanfaatkan SDM,1
5,Pembangunan yang tidak merusak lingkungan,1
5,"pembangunan yang bersahabat dengan lingkungan. dalam artian tidak menebang sembarangan, reboisasi",1
5,pembangunan yang mengoptimalkan manfaat dari sumber daya alam serta upaya merencanakan pengunaan dan pengelolaan sumber daya alam,4
5,Pembangunan yang menitikberatkan lingkungan sebagai faktor utama.,1
5,Pembangunan berkelanjutan yang memanfaatkan SDA&SDM,5
5,Pembangunan berwawasan lingkungan dapat diartikan sebagai pembangunan yang memanfaat kan sumber daya alam dan sumber daya manusia yang ada disekitar (lingkungan) dengan menselaraskan diantara keduanya sehingga saling menopang satu sama lain.,5
5,pembangunan yang mengoptimalkan sda dan sdm agar sda mampu menopang kebutuhan manusia,4
5,Suatu upaya untuk melestarikan lingkungan,1
5,"Sumber daya alam yang dapat di perbaharui, sifatnya melimpah dan dapat terus menerus di refill pada kurun waktu cukup cepet, contoh : air, tanah, dan hewan. Dan yang lagi satu adalah sumber daya alam yang tidak dapat diperbaharui, sifatnya terbatas dan tidak bisa di dapatkan dengan waktu yang singkat, contoh : nikel, emas, dan tembaga.",1
5,Pembangunan berwawasan lingkungan adalah pembangunan yang didasarkan oleh lingkungan. Pembangunan ini selalu mengamati perubahan dan kelestarian lingkungan sehingga lingkungan tidak akan tercemar atau rusak,1
5,Pembangunan dengan memperhatikan AMDAL(analisis mengenai dampak lingkungan).,1
5,Pembangunan dengan memperhatikan lingkungan agar tidak merusak lingkungan,1
5,Pembangunan berwawasan lingkungan berarti pembangunan dengan memperhatikan ekosistem lingkungan disekitarnya sehingga tidak merusak ekosistem lingkungan yang sudah ada,1
5,Pembangunan yg melihat efek atau akibat untuk lingkungan,1
5,pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya,5
5,usaha meningkatkan kualitas manusia secara bertahap dengan memerhatikan faktor lingkungan,1
5,Pembangunan yang memerhatikan keadaan lingkungan (tidak asal bangun),1
5,Pembangunan berwawasan lingkungan adalah upaya sadar dan berencana menggunakan dan mengelola sumber daya secara bijaksana dalam pembangunan yang berkesinambungan untuk meningkatkan mutu hidup,5
5,pembangunan dengan memperhatikan ekosistem lingkungan,1
5,Pembangunan yang tetap memperhatikan lingkungan agar lingkungan di sekitarnya tidak rusak,1
5,adalah pembangunan yang bertujuan untuk membuka wawasan ditiap lingkungan,1
5,Pembangunan yg mengoptimalkan manfaat SDA dan SDM dengan cara menserasikan aktivitas manusia dengan kemampuan SDA yg menupangnya.,4
5,a,0
5,Pembangunan dengan memperhatikan kelestarian lingkungan sekitar,1
5,Pembangunan dengan melihat kondisi lingkungan sekitar,1
5,Pembangunan yang memperhatikan keadaan lingkungan dan kelestarian sumber dayanya,1
5,Pembangunan berwawasan lingkungan adalah pembangunan berkelanjutan yang mengoptimalkan manfaat sumber daya alam dan sumber daya manusia dengan cara menserasikan aktivitas manusia dengan kemampuan sumber daya alam untuk menopangnya.,5
5,Usaha untuk meningkatkan kualitas manusia secara bertahap dan tetap memperhatikan lingkungannya.,1
5,Pembangunan yang mementingkan kelangsungan dan dampaknya bagi lingkungan sekitar,1
5,Pembangunan yang menjaga dan melindungi lingkungan atau tidak merusak lingkungan,1
5,Pembnguanan dengam prinsip memperhatikan kelestarian lingkungan,1
